level,source,ampur,HOSCODE,HOSNAME,category,code,typearea,typearea_label,age_band,patient_count
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,"",อื่นๆ/ไม่ทราบ,15-29 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,"",อื่นๆ/ไม่ทราบ,30-44 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,"",อื่นๆ/ไม่ทราบ,45-59 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,11
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,87
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,155
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,44
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,15
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F19,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,12
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,ติดแอลกอฮอล์ (F10),F10,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,3
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,ติดแอลกอฮอล์ (F10),F10,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,5
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,ติดแอลกอฮอล์ (F10),F10,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,3
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,ติดแอลกอฮอล์ (F10),F10,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,4
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,ติดแอลกอฮอล์ (F10),F10,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X60,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X60,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X60,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X60,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X61,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X64,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,3
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X64,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,4
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X69,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X69,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X69,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X69,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X70,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X78,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,พยายามฆ่าตัวตาย/ตั้งใจทำร้ายตนเอง (X60-X84),X84,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F22,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F22,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,3
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F22,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,4
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F23,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F24,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,5
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,16
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,21
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,16
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,9
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตอื่นๆ (F21-F29),F29,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,"",อื่นๆ/ไม่ทราบ,15-29 ปี,5
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,"",อื่นๆ/ไม่ทราบ,30-44 ปี,7
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,"",อื่นๆ/ไม่ทราบ,45-59 ปี,2
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,12
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,65
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,162
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,84
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,30
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,11
code,DIAGNOSIS_OPD,ท่าแพ,11404,โรงพยาบาลท่าแพ,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,"",อื่นๆ/ไม่ทราบ,0-14 ปี,1
